year	title	type	venue	doi	openalex_id	merged_openalex_ids	cited_by_count	is_oa	n_authors	content	source_url	file	note
2012	Social categories shape the neural representation of emotion: evidence from a visual face adaptation task	article	Frontiers in Integrative Neuroscience	https://doi.org/10.3389/fnint.2012.00009	W2161001874		13	True	2	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2012_Otten_FIN.pdf	by/2012--social-categories-shape-neural-representation-emotion-evidence-visual-face.md	
2012	Studies 1 & 2 - Study Demonstration	preprint			W2784790192		0	False	6	metadata-only (no abstract, no open text) — not filed			
2012	Study Demonstration - By Condition	preprint	OSF Preprints (OSF Preprints)		W2806234233	W7160366177|W7110472628	0	False	10	EXCLUDED			OSF project component (data, code, materials or IAT dataset release), not a written work
2012	Study Demonstration - By Study	preprint	OSF Preprints (OSF Preprints)		W2956762355	W7160362754|W7110640946	0	False	10	EXCLUDED			OSF project component (data, code, materials or IAT dataset release), not a written work
2012	Study Demonstration - Random Assignment to Condition	preprint	OSF Preprints (OSF Preprints)		W2805806857	W7110680205|W7160223398	0	False	10	EXCLUDED			OSF project component (data, code, materials or IAT dataset release), not a written work
2012	Study Demonstration / Materials (Study 1)	preprint	Open MIND	https://doi.org/10.17605/osf.io/cj7p9	W2783048037		0	True	6	EXCLUDED			OSF project component (data, code, materials or IAT dataset release), not a written work
2012	The development of reasoning about beliefs: Fact, preference, and ideology	article	Journal of Experimental Social Psychology	https://doi.org/10.1016/j.jesp.2012.09.005	W2161099300		123	True	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2013_Heiphetz_JESP.pdf	by/2012--development-reasoning-about-beliefs-fact-preference-ideology.md	
2012	The neuroscience of race	article	Nature Neuroscience	https://doi.org/10.1038/nn.3136	W2083279078		235	True	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2012_Kubota_NN.pdf	by/2012--neuroscience-race.md	
2011	A solution for collapsed thinking: Signal Detection Theory									full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2011_Banaji_JBrockman_B.pdf	by/2011--solution-collapsed-thinking-signal-detection-theory.md	from her Harvard site publications page; no matching OpenAlex record found
2011	A vehicle for large-scale education about the human mind									full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2011_Banaji_JBrockman_A.pdf	by/2011--vehicle-large-scale-education-about-human-mind.md	from her Harvard site publications page; no matching OpenAlex record found
2011	Children's Responses to Group-Based Inequalities: Perpetuation and Rectification	article	Social Cognition	https://doi.org/10.1521/soco.2011.29.3.270	W2098055970		150	True	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2011_Olson_SC.pdf	by/2011--children-s-responses-group-based-inequalities-perpetuation-rectification.md	
2011	Culture, Cognition, and Collaborative Networks in Organizations	article	American Sociological Review	https://doi.org/10.1177/0003122411399390	W2160036945	W3125765284	196	False	2	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2011_Srivastava_ASR.pdf	by/2011--culture-cognition-collaborative-networks-organizations.md	
2011	Dissociable neural correlates of stereotypes and other forms of semantic knowledge	article	Social Cognitive and Affective Neuroscience	https://doi.org/10.1093/scan/nsr053	W2097769929		121	True	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2011_Contreras_SCAN.pdf	by/2011--dissociable-neural-correlates-stereotypes-other-forms-semantic-knowledge.md	
2011	Examining preferences for innate talent: Generalizability of the naturalness bias	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e528002014-044	W4238285138		0	False	2	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2011	Examining the perceptions of mixed-race faces across culture and development	article			W2253430125		0	False	3	metadata-only (no abstract, no open text) — not filed			
2011	Harnessing the Power of Wikipedia for Scientific Psychology: A Call to Action	article	APS observer		W2591532231		8	False	1	metadata-only (no abstract, no open text) — not filed			
2011	Implicit Association Test (IAT)	reference-entry		https://doi.org/10.1093/obo/9780199828340-0033	W2791667692		13	False	2	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2009_Carney_DMatsumoto.pdf	by/2011--implicit-association-test-iat.md	
2011	Implicit race attitudes predict trustworthiness judgments and economic trust decisions	article	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.1014345108	W1981398747		270	True	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2011_Stanley_PNAS_A.pdf	by/2011--implicit-race-attitudes-predict-trustworthiness-judgments-economic-trust-decisions.md	
2011	Nerd or reveler? General intelligence test performance inhibits and activates different identities	article			W2587402770		0	False	4	metadata-only (no abstract, no open text) — not filed			
2011	Reply to Krueger: Good point, wrong paper	letter	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.1107937108	W2065356766		0	True	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2011_Stanley_PNAS_B.pdf	by/2011--reply-krueger-good-point-wrong-paper.md	
2011	Stereotypes are not semantic knowledge	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e528002014-091	W4255849176		0	False	3	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2011	The Dark Side of the Mind	article	Digital Access to Scholarship at Harvard (DASH) (Harvard University)		W2769880110		0	True	1	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2011_Banaji_OTH.pdf	by/2011--dark-side-mind.md	
2011	The evolution of intergroup bias: Perceptions and attitudes in rhesus macaques.	article	Journal of Personality and Social Psychology	https://doi.org/10.1037/a0022459	W2123554657		101	True	6	abstract-only	http://nrs.harvard.edu/urn-3:HUL.InstRepos:33471145	by/2011--evolution-intergroup-bias-perceptions-attitudes-rhesus-macaques.md	
2011	The motivational basis of statistical discrimination	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e527772014-467	W4239403857		0	False	3	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2011	Undeserved Recognition	book-chapter	Oxford University Press eBooks	https://doi.org/10.1093/acprof:osobl/9780199778188.003.0003	W4235523461		0	False	1	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2011_Banaji_RArkin.pdf	by/2011--undeserved-recognition.md	
2011	Wikipedia is the Encyclopedia that Anybody Can Edit. But Have You	article	APS observer		W2591835930		5	False	1	metadata-only (no abstract, no open text) — not filed			
2010	BanajiDeclaration_NHvAddison.pdf	dataset	Harvard Dataverse	https://doi.org/10.7910/dvn/4cxoi9/qpufkn	W4398381345		0	True	1	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2010	Death/Suicide Implicit Association Test	dataset	PsycTESTS Dataset	https://doi.org/10.1037/t53441-000	W2905531358		0	False	6	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2010	Evidence for hypodescent and racial hierarchy in the categorization and perception of biracial individuals.	article	Journal of Personality and Social Psychology	https://doi.org/10.1037/a0021562	W2138514772	W4235105524	247	True	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2011_Ho_JPSP.pdf	by/2010--evidence-hypodescent-racial-hierarchy-categorization-perception-biracial-individuals.md	
2010	Letter to a Young Social Cognitionist	article	Social Cognition	https://doi.org/10.1521/soco.2010.28.6.667	W2028738966		2	True	1	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2010_Banaji_SC.pdf	by/2010--letter-young-social-cognitionist.md	
2010	Measuring the Suicidal Mind	article	Psychological Science	https://doi.org/10.1177/0956797610364762	W2132142886		626	True	6	full-text (deduped-removed)	https://www.ncbi.nlm.nih.gov/pmc/articles/5258199		
2010	Measuring the suicidal mind implicit cognition predicts suicidal behavior									full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2010_Nock_PS.pdf	by/2010--measuring-suicidal-mind-implicit-cognition-predicts-suicidal-behavior.md	from her Harvard site publications page; no matching OpenAlex record found
2010	Naturals and strivers: Preferences and beliefs about sources of achievement	article	Journal of Experimental Social Psychology	https://doi.org/10.1016/j.jesp.2010.12.010	W2008011227		103	True	2	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2011_Tsay_JESP.pdf	by/2010--naturals-strivers-preferences-beliefs-about-sources-achievement.md	
2010	New Hampshire v. Addison, Banaji Report (defendant's expert)	other	Harvard Dataverse	https://doi.org/10.7910/dvn/4cxoi9	W4398501927		0	True	1	metadata-only (no abstract, no open text) — not filed			
2010	Platonic blindness and the challenge to understanding context									full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2010_Dunham_BMesquita.pdf	by/2010--platonic-blindness-challenge-understanding-context.md	from her Harvard site publications page; no matching OpenAlex record found
2010	THE NATURE OF IMPLICIT PREJUDICE: IMPLICATIONS FOR PERSONAL AND PUBLIC POLICY	article			W2185626566		34	False	2	metadata-only (no abstract, no open text) — not filed			
2010	Testing the universality of developmental invariance in implicit intergroup bias	article			W2285831178		1	False	3	metadata-only (no abstract, no open text) — not filed			
2010	"The ""angry = black"" effect across the lifespan"	article	Journal of Vision	https://doi.org/10.1167/6.6.280	W2021696757		1	True	2	abstract-only	https://doi.org/10.1167/6.6.280	by/2010--angry-black-effect-across-lifespan.md	
2010	The language of implicit preferences	article	Journal of Experimental Social Psychology	https://doi.org/10.1016/j.jesp.2010.07.006	W2143676914		68	True	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2010_Ogunnaike_JESP.pdf	by/2010--language-implicit-preferences.md	
2010	There Is Something Very Important Going on Here and I Want to Be a Part of It	article	APS observer		W2602304036		0	False	1	metadata-only (no abstract, no open text) — not filed			
2009	CHAPTER 20 The Politics of Intergroup Attitudes	book-chapter		https://doi.org/10.1093/acprof:oso/9780195320916.003.020	W2499055853		46	False	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2009_Nosek_JJost.pdf	by/2009--chapter-20-politics-intergroup-attitudes.md	
2009	Combining Explicit and Implicit Measures of Racial Discrimination in Health Research	article	American Journal of Public Health	https://doi.org/10.2105/ajph.2009.159517	W2168296830		134	True	6	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2010_Kreiger_AJPH.pdf	by/2009--combining-explicit-implicit-measures-racial-discrimination-health-research.md	
2009	Cooling the heat of temptation: Mental self‐control and the automatic evaluation of tempting stimuli	article	European Journal of Social Psychology	https://doi.org/10.1002/ejsp.708	W2106854315		53	True	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2010_Hofman_EJSP.pdf	by/2009--cooling-heat-temptation-mental-selfcontrol-automatic-evaluation-tempting-stimuli.md	
2009	Evidence of System Justification in Young Children	article	Social and Personality Psychology Compass	https://doi.org/10.1111/j.1751-9004.2009.00214.x	W2114800345		57	True	2	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2009_Baron_SPPC.pdf	by/2009--evidence-system-justification-young-children.md	
2009	Implicit Measures Reveal Evidence of Personal Discrimination	article	Self and Identity	https://doi.org/10.1080/13594320902847927	W2095239249		34	True	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2010_Carney_SI.pdf	by/2009--implicit-measures-reveal-evidence-personal-discrimination.md	
2009	Implicit attitude									full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2009_Nosek_PWilken.pdf	by/2009--implicit-attitude.md	from her Harvard site publications page; no matching OpenAlex record found
2009	National differences in gender–science stereotypes predict national sex differences in science and math achievement	article	Proceedings of the National Academy of Sciences	https://doi.org/10.1073/pnas.0809921106	W2108193005	W4249945749|W7160478473|W7110478385	1049	True	25	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2009_Nosek_PNAS.pdf	by/2009--national-differences-genderscience-stereotypes-predict-national-sex-differences-science.md	
2009	Naturals and Strivers: Quantifying the Costs of Preferences and Beliefs About Sources of Achievement	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e615882011-060	W4205418576		2	False	2	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2009	Response to Dawson and Arkes	article	Journal of General Internal Medicine	https://doi.org/10.1007/s11606-009-1064-z	W2099508113		0	True	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2009_Green_JGIM.pdf	by/2009--response-dawson-arkes.md	
2009	Social categories guide young children’s preferences for novel objects	article	Developmental Science	https://doi.org/10.1111/j.1467-7687.2009.00913.x	W2111038092		274	True	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2009_Shutts_DS.pdf	by/2009--social-categories-guide-young-childrens-preferences-novel-objects.md	
2009	Understanding and using the Implicit Association Test: III. Meta-analysis of predictive validity.	review	Journal of Personality and Social Psychology	https://doi.org/10.1037/a0015575	W2110777095	W2602309552	3279	True	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2009_Greenwald_JPSP.pdf	by/2009--understanding-using-implicit-association-test-iii-meta-analysis-predictive.md	
2009	Using Conjoint Analysis to Detect Discrimination: Revealing Covert Preferences From Overt Choices	article	Social Cognition	https://doi.org/10.1521/soco.2009.27.1.128	W2161632284		119	True	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2009_Caruso_SC.pdf	by/2009--using-conjoint-analysis-detect-discrimination-revealing-covert-preferences-overt.md	
2008	2007 Young Investigator Awards	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e537792009-010	W4246106406		0	False	1	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2008	CRIME ALERT!	article	Du Bois Review Social Science Research on Race	https://doi.org/10.1017/s1742058x08080181	W2152713604		17	True	3	full-text	https://doi.org/10.1017/s1742058x08080181	by/2008--crime-alert.md	
2008	Crime alert!: How thinking about a single suspect automatically shifts stereotypes toward an entire group									full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2008_Akalis_DBR.pdf	by/2008--crime-alert-how-thinking-about-single-suspect-automatically-shifts.md	from her Harvard site publications page; no matching OpenAlex record found
2008	Foreword: The moral obligation to be intelligent									full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2008_Banaji_EBorgida.pdf	by/2008--foreword-moral-obligation-intelligent.md	from her Harvard site publications page; no matching OpenAlex record found
2008	Implicit race bias influences estimations of trustworthiness	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e722352011-184	W4230887260		0	False	5	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2008	Judgments of the lucky across development and culture.	article	Journal of Personality and Social Psychology	https://doi.org/10.1037/0022-3514.94.5.757	W2139433569		62	True	5	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2008_Olson_JPSP.pdf	by/2008--judgments-lucky-across-development-culture.md	
2008	Neural Correlates of Stereotype Application	article	Journal of Cognitive Neuroscience	https://doi.org/10.1162/jocn.2009.21033	W2140740601		75	True	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2009_Mitchell_JCN.pdf	by/2008--neural-correlates-stereotype-application.md	
2008	Obituary: William James McGuire (1925-2007).	other	American Psychologist	https://doi.org/10.1037/0003-066x.63.4.270	W2314434686		6	True	2	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2008_Jost_AP.pdf	by/2008--obituary-william-james-mcguire-1925-2007.md	
2008	Privileging Innate Over Learned Ability in Perceptions of Achievement	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e722352011-102	W4254782871		0	False	2	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2008	Taking Another Person's Perspective Increases Self-Referential Neural Processing	article	Psychological Science	https://doi.org/10.1111/j.1467-9280.2008.02135.x	W2105535286		165	True	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2008_Ames_PS.pdf	by/2008--taking-another-person-s-perspective-increases-self-referential-neural.md	
2008	Taking another’s perspective increases self-referential neural processing	article	Psychological Science		W1995645038		20	False	4	metadata-only (no abstract, no open text) — not filed			
2008	The Development of Intergroup Social Cognition	book-chapter		https://doi.org/10.1093/oso/9780195189742.003.0006	W4388283765		14	False	4	abstract-only (deduped-removed)	https://doi.org/10.1093/oso/9780195189742.003.0006		
2008	The Neural Basis of Implicit	article			W2182208298		1	False	3	abstract-only (deduped-removed)	https://www.fas.harvard.edu/~mrbworks/articles/2008_Stanley_CDPS.pdf		
2008	The Neural Basis of Implicit Attitudes	article	Current Directions in Psychological Science	https://doi.org/10.1111/j.1467-8721.2008.00568.x	W2171435956		175	True	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2008_Stanley_CDPS.pdf	by/2008--neural-basis-implicit-attitudes.md	
2008	The development of implicit intergroup cognition	article	Trends in Cognitive Sciences	https://doi.org/10.1016/j.tics.2008.04.006	W1979809480		399	False	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2008_Dunham_TICS.pdf	by/2008--development-implicit-intergroup-cognition.md	
2008	The development of intergroup social cognition: Early emergence, implicit nature, and sensitivity to group status.	article			W3217414690		27	False	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2008_Banaji_SLevy.pdf	by/2008--development-intergroup-social-cognition-early-emergence-implicit-nature-sensitivity.md	
2008	The science of satire									full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2008_Banaji_CHE.pdf	by/2008--science-satire.md	from her Harvard site publications page; no matching OpenAlex record found
2008	Unraveling the Roots of Implicit Intergroup Bias	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e506102012-348	W4235731135		0	False	3	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2007	American and Japanese children's preference for the lucky	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e633982013-500	W4242527203		0	False	5	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2007	Angry = black or angry = outgroup?	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e633982013-846	W4248425754		0	False	2	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2007	Apparent Universality of Positive Implicit Self-Esteem	article	Psychological Science	https://doi.org/10.1111/j.1467-9280.2007.01928.x	W2129591056		213	False	9	abstract-only	https://doi.org/10.1111/j.1467-9280.2007.01928.x	by/2007--apparent-universality-positive-implicit-self-esteem.md	
2007	Assessment of Self-Injurious Thoughts Using a Behavioral Test	article	American Journal of Psychiatry	https://doi.org/10.1176/ajp.2007.164.5.820	W4252885905		114	False	2	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2007_Nock_AJP.pdf	by/2007--assessment-self-injurious-thoughts-using-behavioral-test.md	
2007	Children and Social Groups: A Developmental Analysis of Implicit Consistency in Hispanic	article			W2182456774		0	False	3	abstract-only (deduped-removed)	http://www2.psych.ubc.ca/~abaron/downloads/Dunham_Baron_Banaji_SI2007.pdf		
2007	Children and social groups: A developmental analysis of implicit consistency in Hispanic Americans	article	Self and Identity	https://doi.org/10.1080/15298860601115344	W2166148672		140	False	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2007_Dunham_SI.pdf	by/2007--children-social-groups-developmental-analysis-implicit-consistency-hispanic-americans.md	
2007	Children's responses to group-based inequality	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e514412014-363	W4250362866		0	False	5	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2007	Constraints on social category-based inferences: A developmental analysis	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e633982013-545	W4248331034		0	False	4	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2007	Culture vs. identity: Out-group preference among overweight individuals	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e514412014-125	W4236452934		1	False	3	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2007	Doctors' race-bias predicts impressions and treatment of black and white patients	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e633982013-220	W4255693130		0	False	6	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2007	Effects of implicit attitude awareness on mock juror decision making	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e633982013-998	W4236586771		0	False	4	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2007	Implicit Bias among Physicians and its Prediction of Thrombolysis Decisions for Black and White Patients	article	Journal of General Internal Medicine	https://doi.org/10.1007/s11606-007-0258-5	W2060824655	W4299852275	1467	True	7	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2007_Green_JGIM.pdf	by/2007--implicit-bias-among-physicians-its-prediction-thrombolysis-decisions-black.md	
2007	Implicit Social Cognition and Law	article	Annual Review of Law and Social Science	https://doi.org/10.1146/annurev.lawsocsci.3.081806.112748	W2112549683	W3125631877	95	True	3	abstract-only	https://doi.org/10.1146/annurev.lawsocsci.3.081806.112748	by/2007--implicit-social-cognition-law.md	
2007	Mahzarin R. Banaji on discovering experimental social psychology									full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2007_Banaji_DMyers.pdf	by/2007--mahzarin-r-banaji-discovering-experimental-social-psychology.md	from her Harvard site publications page; no matching OpenAlex record found
2007	Pervasiveness and correlates of implicit attitudes and stereotypes	article	European Review of Social Psychology	https://doi.org/10.1080/10463280701489053	W2116808802		1270	True	11	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2007_Nosek_ERSP.pdf	by/2007--pervasiveness-correlates-implicit-attitudes-stereotypes.md	
2007	Prediction of suicide ideation and attempts among adolescents using a brief performance-based test.	article	Journal of Consulting and Clinical Psychology	https://doi.org/10.1037/0022-006x.75.5.707	W2047509489		282	True	2	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2007_Nock_JCCP.pdf	by/2007--prediction-suicide-ideation-attempts-among-adolescents-using-brief-performance.md	
2007	Suicide Ideation and Attempts Can Be Predicted Using a Performance-Based Task	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e721392007-003	W4238522433		0	False	2	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2007	The Implicit Association Test at Age 7: A Methodological and Conceptual Review	article			W2402372859		1007	False	3	abstract-only	http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.158.9381	by/2007--implicit-association-test-age-7-methodological-conceptual-review.md	
2007	The limits of introspection									full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2007_Banaji_JBrockman_A.pdf	by/2007--limits-introspection.md	from her Harvard site publications page; no matching OpenAlex record found
2007	Understanding and Using the Implicit Association Test: IV: What We Know (So Far) about the Method.	article			W2903236802		259	False	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2007_Lane_BWittenbrink.pdf	by/2007--understanding-using-implicit-association-test-iv-what-we-know.md	
2007	Unraveling beliefs									full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2007_Banaji_JBrockman_B.pdf	by/2007--unraveling-beliefs.md	from her Harvard site publications page; no matching OpenAlex record found
2006	An experimental test of policies designed to promote and prevent affirmative action	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e633962013-609	W4254579462		0	False	3	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2006	Attitudes, beliefs, and behavior towards gays and lesbians	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e511092014-318	W4239740104		0	False	3	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2006	Bias without borders	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e511092014-312	W4251962712		0	False	3	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2006	Children's Biased Evaluations of Lucky Versus Unlucky People and Their Social Groups	article	Psychological Science	https://doi.org/10.1111/j.1467-9280.2006.01792.x	W2167757806		83	False	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2006_Olson_PS.pdf	by/2006--children-s-biased-evaluations-lucky-versus-unlucky-people-their.md	
2006	Children's automatic evaluation of novel social groups	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e633962013-621	W4233765993		0	False	3	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2006	Children’s evaluations of lucky and unlucky people and their social groups	article	Psychological Science		W145397110		0	False	4	metadata-only (no abstract, no open text) — not filed			
2006	Dissociable Medial Prefrontal Contributions to Judgments of Similar and Dissimilar Others	article	Neuron	https://doi.org/10.1016/j.neuron.2006.03.040	W2103551585		1033	True	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2006_Mitchell_Neu.pdf	by/2006--dissociable-medial-prefrontal-contributions-judgments-similar-dissimilar-others.md	
2006	Distortions in the perceived lightness of faces: The role of race categories.	article	Journal of Experimental Psychology General	https://doi.org/10.1037/0096-3445.135.4.501	W2140303783		262	False	2	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2006_Levin_JEPG.pdf	by/2006--distortions-perceived-lightness-faces-role-race-categories.md	
2006	Do-it-yourself mental makeovers: Investigating the role of positive concentration and contemplative practice on implicit attitudes	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e633962013-631	W4241100288		0	False	3	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2006	EXPERIMENTATION AND ITS DISCONTENTS	book-chapter		https://doi.org/10.4324/9780203978108-17	W3041378954		5	False	2	abstract-only	https://doi.org/10.4324/9780203978108-17	by/2006--experimentation-its-discontents.md	
2006	Easier done than undone: Asymmetry in the malleability of implicit preferences.	article	Journal of Personality and Social Psychology	https://doi.org/10.1037/0022-3514.90.1.1	W2108281694		421	False	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2006_Gregg_JPSP.pdf	by/2006--easier-done-than-undone-asymmetry-malleability-implicit-preferences.md	
2006	"Fair Measures: A Behavioral Realist Revision of ""Affirmative Action"""	article	California Law Review	https://doi.org/10.2307/20439059	W2123298654		19	True	2	full-text	http://nrs.harvard.edu/urn-3:HUL.InstRepos:12220342	by/2006--fair-measures-behavioral-realist-revision-affirmative-action.md	
2006	From American City to Japanese Village: A Cross-Cultural Investigation of Implicit Race Attitudes	article	Child Development	https://doi.org/10.1111/j.1467-8624.2006.00933.x	W2121533644		261	False	3	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2006_Dunham_CD.pdf	by/2006--american-city-japanese-village-cross-cultural-investigation-implicit-race.md	
2006	Implicit Association Test--Child Version	dataset	PsycTESTS Dataset	https://doi.org/10.1037/t07861-000	W2909859780		1	False	2	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2006	Implicit attitudes toward the elderly and young: Effects of gender, culture, and age	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e633962013-500	W4247752353		0	False	3	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2006	Implicit prejudice predicts support for George W. Bush	dataset	PsycEXTRA Dataset	https://doi.org/10.1037/e633962013-161	W4243253775		0	False	3	EXCLUDED			PsycEXTRA/PsycTESTS record (conference poster abstract or test instrument), not a written work
2006	Medial prefrontal dissociations during processing of trait diagnostic and nondiagnostic person information	article	Social Cognitive and Affective Neuroscience	https://doi.org/10.1093/scan/nsl007	W2156446734		119	True	4	full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2006_Mitchell_SCAN.pdf	by/2006--medial-prefrontal-dissociations-during-processing-trait-diagnostic-nondiagnostic-person.md	
2006	Science’s newest brain child, social neuroscience									full-text	https://banaji.sites.fas.harvard.edu/research/publications/articles/2006_Banaji_JTCacioppo.pdf	by/2006--sciences-newest-brain-child-social-neuroscience.md	from her Harvard site publications page; no matching OpenAlex record found
